,Game Type,Match ID,Tier Average,user,Match Status,Match Duration,Champion Used,K/D/A,Kill Participation,Total CS,Control Wards Bought,User Level,D_spell,F_spell
4618,Ranked Solo,3640245429,Grandmaster,Julien1,Defeat,22m 58s,Ezreal,8 / 5 / 4,P/Kill 71%,163 (7.1) CS,Control Ward 2,Level12,Flash,Heal
4619,Ranked Solo,3640241173,Grandmaster,Julien1,Defeat,23m 31s,Leona,1 / 6 / 6,P/Kill 64%,27 (1.1) CS,Control Ward 6,Level9,Flash,Ignite
4620,Ranked Solo,3640174019,Grandmaster,Julien1,Victory,29m 0s,Leona,0 / 7 / 25,P/Kill 50%,28 (1) CS,Control Ward 6,Level13,Flash,Ignite
4621,Ranked Solo,3640138870,Grandmaster,Julien1,Defeat,30m 26s,Alistar,1 / 10 / 12,P/Kill 54%,28 (0.9) CS,Control Ward 12,Level12,Flash,Ignite
4622,Ranked Solo,3640113799,Challenger,Julien1,Victory,23m 35s,Leona,1 / 2 / 20,P/Kill 68%,37 (1.6) CS,Control Ward 6,Level12,Flash,Ignite
4623,Ranked Solo,3640086668,Grandmaster,Julien1,Victory,21m 17s,Nautilus,1 / 6 / 13,P/Kill 47%,31 (1.5) CS,Control Ward 5,Level10,Flash,Ignite
4624,Ranked Solo,3638525329,Grandmaster,Julien1,Defeat,26m 40s,Sett,0 / 9 / 3,P/Kill 30%,36 (1.4) CS,Control Ward 7,Level10,Flash,Ignite
4625,Ranked Solo,3638489998,Grandmaster,Julien1,Defeat,24m 59s,Leona,0 / 10 / 6,P/Kill 35%,30 (1.2) CS,Control Ward 9,Level9,Flash,Ignite
4626,Ranked Solo,3638426308,Grandmaster,Julien1,Defeat,25m 24s,Rakan,1 / 4 / 13,P/Kill 74%,20 (0.8) CS,Control Ward 8,Level11,Flash,Ignite
4627,Ranked Solo,3638442957,Grandmaster,Julien1,Defeat,20m 1s,Annie,3 / 4 / 3,P/Kill 50%,19 (0.9) CS,Control Ward 7,Level9,Flash,Ignite
4628,Ranked Solo,3637094658,Grandmaster,Julien1,Victory,42m 41s,Nautilus,4 / 9 / 23,P/Kill 56%,48 (1.1) CS,Control Ward 13,Level16,Flash,Ignite
4629,Ranked Solo,3637028275,Grandmaster,Julien1,Victory,32m 38s,Leona,5 / 8 / 24,P/Kill 59%,26 (0.8) CS,Control Ward 7,Level15,Flash,Ignite
4630,Ranked Solo,3635594924,Challenger,Julien1,Defeat,26m 22s,Lucian,2 / 9 / 7,P/Kill 35%,180 (6.8) CS,Control Ward 1,Level13,Flash,Ignite
4631,Ranked Solo,3635419503,Challenger,Julien1,Defeat,34m 35s,Corki,6 / 8 / 3,P/Kill 41%,254 (7.3) CS,Control Ward 4,Level15,Flash,Teleport
4632,Ranked Solo,3635377135,Grandmaster,Julien1,Defeat,23m 25s,Pantheon,2 / 8 / 6,P/Kill 67%,36 (1.5) CS,Control Ward 2,Level10,Flash,Ignite
4633,Ranked Solo,3635411823,Challenger,Julien1,Defeat,20m 12s,Nautilus,1 / 7 / 1,P/Kill 17%,27 (1.3) CS,Control Ward 2,Level8,Flash,Ignite
4634,Ranked Solo,3635279045,Grandmaster,Julien1,Defeat,15m 18s,Rakan,1 / 7 / 0,P/Kill 20%,16 (1) CS,Control Ward 4,Level7,Flash,Ignite
4635,Ranked Solo,3635293413,Grandmaster,Julien1,Defeat,32m 2s,Leona,1 / 12 / 14,P/Kill 42%,30 (0.9) CS,Control Ward 5,Level14,Flash,Ignite
4636,Ranked Solo,3635218683,Grandmaster,Julien1,Victory,23m 42s,Lulu,2 / 2 / 16,P/Kill 64%,18 (0.8) CS,Control Ward 9,Level12,Flash,Ignite
4637,Ranked Solo,3634177160,Grandmaster,Julien1,Defeat,31m 5s,Rakan,1 / 8 / 13,P/Kill 78%,27 (0.9) CS,Control Ward 8,Level12,Flash,Ignite
4638,Ranked Solo,3634141920,Grandmaster,Julien1,Victory,28m 2s,Alistar,0 / 5 / 22,P/Kill 81%,29 (1) CS,Control Ward 13,Level13,Flash,Ignite
4639,Ranked Solo,3634135009,Grandmaster,Julien1,Victory,32m 18s,Rakan,2 / 6 / 22,P/Kill 77%,30 (0.9) CS,Control Ward 11,Level14,Flash,Ignite
4640,Ranked Solo,3634091717,Grandmaster,Julien1,Defeat,18m 45s,Bard,0 / 7 / 3,P/Kill 43%,26 (1.4) CS,Control Ward 5,Level9,Flash,Ignite
4641,Ranked Solo,3634028056,Grandmaster,Julien1,Victory,24m 26s,Thresh,1 / 2 / 12,P/Kill 46%,28 (1.1) CS,Control Ward 10,Level11,Flash,Ignite
4642,Ranked Solo,3634063056,Grandmaster,Julien1,Victory,20m 10s,Leona,1 / 3 / 16,P/Kill 71%,26 (1.3) CS,Control Ward 5,Level10,Flash,Ignite
4643,Ranked Solo,3634050930,Grandmaster,Julien1,Defeat,15m 35s,Lucian,1 / 7 / 1,P/Kill 40%,101 (6.5) CS,Control Ward 2,Level10,Flash,Ignite
4644,Ranked Solo,3632960068,Grandmaster,Julien1,Defeat,21m 5s,Pantheon,0 / 8 / 4,P/Kill 50%,33 (1.6) CS,Control Ward 2,Level9,Flash,Ignite
4645,Ranked Solo,3632930261,Grandmaster,Julien1,Defeat,36m 37s,Alistar,0 / 13 / 19,P/Kill 58%,30 (0.8) CS,Control Ward 13,Level14,Flash,Ignite
4646,Ranked Solo,3631395813,Grandmaster,Julien1,Victory,24m 5s,Blitzcrank,2 / 4 / 12,P/Kill 44%,33 (1.4) CS,Control Ward 8,Level12,Flash,Ignite
4647,Ranked Solo,3631088858,Grandmaster,Julien1,Victory,27m 3s,Thresh,0 / 5 / 18,P/Kill 60%,25 (0.9) CS,Control Ward 6,Level12,Flash,Ignite
4648,Ranked Solo,3630028309,Grandmaster,Julien1,Defeat,33m 43s,Lucian,4 / 11 / 9,P/Kill 52%,216 (6.4) CS,Control Ward 4,Level16,Flash,Ignite
4649,Ranked Solo,3630043441,Challenger,Julien1,Victory,15m 37s,Janna,0 / 2 / 7,P/Kill 41%,18 (1.2) CS,0,Level8,Flash,Heal
4650,Ranked Solo,3673193701,Grandmaster,PIux,Victory,22m 35s,Annie,2 / 8 / 17,P/Kill 40%,32 (1.4) CS,Control Ward 7,Level11,Flash,Ignite
4651,Normal,3670562197,None,PIux,Defeat,28m 21s,Ezreal,6 / 8 / 3,P/Kill 39%,179 (6.3) CS,0,Level14,Flash,Heal
4652,Normal,3670489511,None,PIux,Victory,18m 6s,Sett,3 / 5 / 10,P/Kill 36%,30 (1.7) CS,Control Ward 6,Level10,Flash,Ignite
4653,Flex 5:5 Rank,3668666156,Platinum 2,PIux,Defeat,25m 3s,Brand,10 / 5 / 4,P/Kill 54%,68 (2.7) CS,Control Ward 1,Level13,Flash,Ignite
4654,Flex 5:5 Rank,3668680132,Platinum 4,PIux,Victory,28m 12s,Pyke,6 / 9 / 17,P/Kill 47%,51 (1.8) CS,Control Ward 8,Level14,Flash,Ignite
4655,Flex 5:5 Rank,3668571739,Platinum 2,PIux,Victory,31m 25s,Rakan,1 / 4 / 26,P/Kill 59%,35 (1.1) CS,Control Ward 16,Level15,Flash,Exhaust
4656,Flex 5:5 Rank,3668509888,Platinum 2,PIux,Defeat,39m 35s,Ezreal,5 / 12 / 9,P/Kill 30%,237 (6) CS,0,Level17,Flash,Heal
4657,Normal,3667886630,None,PIux,Victory,36m 29s,Ezreal,21 / 7 / 12,P/Kill 63%,286 (7.8) CS,0,Level18,Flash,Cleanse
4658,Normal,3667874619,None,PIux,Victory,16m 8s,Pyke,5 / 5 / 8,P/Kill 46%,26 (1.6) CS,Control Ward 5,Level8,Flash,Ignite
4659,Flex 5:5 Rank,3667880268,Platinum 4,PIux,Defeat,34m 57s,Malphite,9 / 12 / 12,P/Kill 51%,81 (2.3) CS,Control Ward 5,Level15,Flash,Ignite
4660,Normal,3667823560,None,PIux,Defeat,37m 17s,Rakan,3 / 6 / 29,P/Kill 54%,61 (1.6) CS,Control Ward 16,Level17,Flash,Ignite
4661,ARAM,3667638267,None,PIux,Victory,19m 56s,Taliyah,10 / 6 / 23,P/Kill 69%,80 (4) CS,0,Level18,Flash,Mark
4662,ARAM,3666695535,None,PIux,Defeat,23m 11s,Jhin,15 / 10 / 31,P/Kill 73%,80 (3.5) CS,0,Level18,Flash,Mark
4663,ARAM,3666710875,None,PIux,Defeat,20m 1s,Twitch,12 / 11 / 19,P/Kill 65%,28 (1.4) CS,0,Level18,Flash,Mark
4664,ARAM,3666609308,None,PIux,Defeat,15m 10s,Kennen,6 / 10 / 10,P/Kill 59%,15 (1) CS,0,Level13,Flash,Mark
4665,ARAM,3666635027,None,PIux,Defeat,26m 13s,Syndra,17 / 9 / 19,P/Kill 71%,98 (3.7) CS,0,Level18,Flash,Mark
4666,Flex 5:5 Rank,3666188713,Gold 1,PIux,Defeat,40m 34s,Yuumi,2 / 9 / 28,P/Kill 79%,9 (0.2) CS,Control Ward 14,Level15,Heal,Exhaust
4667,Flex 5:5 Rank,3666186535,Gold 1,PIux,Victory,21m 37s,Jhin,12 / 5 / 11,P/Kill 53%,157 (7.3) CS,0,Level13,Flash,Heal
4668,Normal,3666193368,None,PIux,Defeat,33m 34s,Aphelios,10 / 12 / 11,P/Kill 50%,161 (4.8) CS,Control Ward 4,Level16,Flash,Heal
4669,Flex 5:5 Rank,3666170718,Platinum 4,PIux,Defeat,30m 32s,Pyke,5 / 11 / 7,P/Kill 50%,46 (1.5) CS,Control Ward 8,Level12,Flash,Ignite
4670,Normal,3666110905,None,PIux,Victory,30m 44s,Graves,18 / 5 / 8,P/Kill 60%,260 (8.5) CS,0,Level18,Exhaust,Smite
4671,ARAM,3666087732,None,PIux,Defeat,21m 20s,Zoe,7 / 14 / 32,P/Kill 65%,15 (0.7) CS,0,Level18,Flash,Mark
4672,Clash,3665811220,None,PIux,Victory,30m 29s,Nami,3 / 3 / 24,P/Kill 60%,9 (0.3) CS,Control Ward 10,Level15,Flash,Heal
4673,Clash,3665714943,None,PIux,Victory,22m 42s,Rakan,1 / 4 / 16,P/Kill 52%,29 (1.3) CS,Control Ward 9,Level11,Flash,Ignite
4674,Clash,3665624498,None,PIux,Victory,23m 12s,Leona,4 / 2 / 15,P/Kill 59%,35 (1.5) CS,Control Ward 6,Level11,Flash,Ignite
4675,ARAM,3665564975,None,PIux,Victory,31m 4s,Poppy,8 / 13 / 43,P/Kill 64%,11 (0.4) CS,0,Level18,Flash,Mark
4676,Clash,3664037492,None,PIux,Defeat,30m 40s,Nami,3 / 5 / 16,P/Kill 83%,20 (0.7) CS,Control Ward 13,Level12,Flash,Heal
4677,Clash,3663947875,None,PIux,Victory,28m 0s,Pyke,10 / 10 / 12,P/Kill 46%,40 (1.4) CS,Control Ward 11,Level12,Flash,Ignite
4678,Normal,3663746030,None,PIux,Defeat,27m 27s,Pantheon,3 / 10 / 12,P/Kill 58%,65 (2.4) CS,Control Ward 10,Level12,Flash,Ignite
4679,Normal,3663730301,None,PIux,Victory,36m 10s,Nami,2 / 10 / 23,P/Kill 44%,18 (0.5) CS,Control Ward 14,Level16,Flash,Exhaust
4680,Normal,3663694706,None,PIux,Defeat,33m 7s,Leona,6 / 9 / 15,P/Kill 55%,39 (1.2) CS,Control Ward 18,Level15,Flash,Ignite
4681,Normal,3659502440,None,PIux,Defeat,43m 18s,Lucian,8 / 15 / 13,P/Kill 36%,236 (5.5) CS,0,Level18,Flash,Heal
4682,Flex 5:5 Rank,3659414550,Platinum 2,PIux,Defeat,27m 6s,Sylas,6 / 9 / 5,P/Kill 46%,132 (4.9) CS,Control Ward 1,Level14,Flash,Teleport
4683,Normal,3658281285,None,PIux,Defeat,29m 4s,Leona,1 / 13 / 16,P/Kill 61%,31 (1.1) CS,Control Ward 15,Level12,Flash,Ignite
4684,Normal,3657937391,None,PIux,Victory,32m 37s,Pantheon,3 / 6 / 20,P/Kill 45%,43 (1.3) CS,Control Ward 14,Level13,Flash,Ignite
4685,Normal,3658053437,None,PIux,Victory,33m 23s,Thresh,1 / 8 / 20,P/Kill 70%,29 (0.9) CS,Control Ward 14,Level14,Flash,Ignite
4686,Normal,3657931562,None,PIux,Victory,15m 31s,Bard,4 / 2 / 7,P/Kill 48%,25 (1.6) CS,Control Ward 2,Level9,Flash,Ignite
4687,Flex 5:5 Rank,3657609513,Diamond 4,PIux,Victory,32m 32s,Leona,1 / 7 / 22,P/Kill 53%,35 (1.1) CS,Control Ward 17,Level14,Flash,Ignite
4688,Flex 5:5 Rank,3656514239,Gold 1,PIux,Victory,29m 0s,Seraphine,2 / 8 / 21,P/Kill 61%,42 (1.4) CS,Control Ward 14,Level13,Flash,Heal
4689,Normal,3656436374,None,PIux,Victory,33m 30s,Lillia,18 / 2 / 13,P/Kill 72%,282 (8.4) CS,0,Level18,Flash,Smite
4690,ARAM,3656452436,None,PIux,Victory,26m 10s,Caitlyn,23 / 10 / 29,P/Kill 75%,110 (4.2) CS,0,Level18,Flash,Exhaust
4691,ARAM,3656402637,None,PIux,Defeat,18m 22s,Ziggs,12 / 7 / 18,P/Kill 77%,59 (3.2) CS,0,Level18,Flash,Mark
4692,ARAM,3655571043,None,PIux,Defeat,21m 20s,Quinn,13 / 14 / 18,P/Kill 61%,38 (1.8) CS,0,Level18,Flash,Mark
4693,ARAM,3655536931,None,PIux,Defeat,12m 32s,Xayah,4 / 11 / 9,P/Kill 76%,31 (2.5) CS,0,Level12,Flash,Mark
4694,Flex 5:5 Rank,3655119833,Silver 1,PIux,Defeat,23m 9s,Draven,6 / 10 / 7,P/Kill 57%,117 (5.1) CS,0,Level11,Flash,Heal
4695,ARAM,3655009619,None,PIux,Victory,17m 46s,Thresh,4 / 6 / 31,P/Kill 88%,7 (0.4) CS,0,Level18,Flash,Mark
4696,ARAM,3655031662,None,PIux,Victory,22m 48s,Varus,12 / 8 / 27,P/Kill 85%,131 (5.7) CS,0,Level18,Flash,Exhaust
4697,ARAM,3653079712,None,PIux,Victory,23m 50s,Senna,10 / 10 / 36,P/Kill 78%,44 (1.8) CS,0,Level18,Flash,Mark
4698,ARAM,3653074717,None,PIux,Defeat,24m 24s,Wukong,16 / 18 / 11,P/Kill 42%,48 (2) CS,0,Level18,Flash,Mark
4699,ARAM,3651730102,None,PIux,Victory,16m 32s,Taric,0 / 7 / 36,P/Kill 80%,11 (0.7) CS,0,Level17,Flash,Mark
4700,Ranked Solo,3654521395,Grandmaster,MlDMlD123,Victory,23m 18s,Akali,8 / 4 / 8,P/Kill 67%,185 (7.9) CS,Control Ward 1,Level14,Teleport,Flash
4701,Ranked Solo,3654499908,Grandmaster,MlDMlD123,Victory,28m 29s,Akali,9 / 4 / 12,P/Kill 53%,174 (6.1) CS,Control Ward 6,Level15,Teleport,Flash
4702,Ranked Solo,3652816714,Grandmaster,MlDMlD123,Defeat,18m 42s,Syndra,2 / 5 / 2,P/Kill 50%,150 (8) CS,Control Ward 2,Level12,Teleport,Flash
4703,Ranked Solo,3651761201,Grandmaster,MlDMlD123,Victory,24m 32s,Lucian,11 / 5 / 7,P/Kill 60%,208 (8.5) CS,Control Ward 2,Level15,Ignite,Flash
4704,Ranked Solo,3651605064,Grandmaster,MlDMlD123,Defeat,31m 51s,Lucian,5 / 9 / 7,P/Kill 39%,258 (8.1) CS,Control Ward 5,Level16,Teleport,Flash
4705,Ranked Solo,3651405439,Grandmaster,MlDMlD123,Victory,26m 9s,Twisted Fate,4 / 1 / 8,P/Kill 52%,223 (8.5) CS,Control Ward 4,Level15,Teleport,Flash
4706,Ranked Solo,3651352783,Grandmaster,MlDMlD123,Defeat,30m 46s,Ezreal,6 / 8 / 6,P/Kill 50%,237 (7.7) CS,Control Ward 3,Level15,Heal,Flash
4707,Ranked Solo,3651264512,Grandmaster,MlDMlD123,Victory,21m 58s,Lucian,2 / 4 / 1,P/Kill 12%,192 (8.7) CS,Control Ward 5,Level13,Exhaust,Flash
4708,Ranked Solo,3649861294,Grandmaster,MlDMlD123,Victory,17m 34s,Zoe,8 / 1 / 7,P/Kill 58%,150 (8.5) CS,Control Ward 2,Level13,Teleport,Flash
4709,Ranked Solo,3648603641,Grandmaster,MlDMlD123,Victory,18m 32s,Lucian,5 / 1 / 0,P/Kill 29%,193 (10.4) CS,Control Ward 6,Level13,Ignite,Flash
4710,Ranked Solo,3648561247,Grandmaster,MlDMlD123,Victory,17m 16s,Lucian,4 / 1 / 5,P/Kill 69%,159 (9.2) CS,Control Ward 3,Level12,Ignite,Flash
4711,Ranked Solo,3648532277,Grandmaster,MlDMlD123,Victory,29m 30s,Syndra,0 / 7 / 16,P/Kill 48%,192 (6.5) CS,Control Ward 5,Level15,Teleport,Flash
4712,Ranked Solo,3648436274,Grandmaster,MlDMlD123,Victory,22m 37s,Akali,10 / 7 / 7,P/Kill 55%,154 (6.8) CS,Control Ward 5,Level13,Ignite,Flash
4713,Ranked Solo,3646775981,Challenger,MlDMlD123,Victory,21m 1s,Lucian,8 / 2 / 2,P/Kill 43%,191 (9.1) CS,Control Ward 3,Level14,Teleport,Flash
4714,Ranked Solo,3646677751,Challenger,MlDMlD123,Defeat,33m 47s,Ekko,5 / 5 / 5,P/Kill 36%,297 (8.8) CS,Control Ward 6,Level17,Teleport,Flash
4715,Ranked Solo,3646664675,Grandmaster,MlDMlD123,Victory,40m 12s,Akali,8 / 12 / 11,P/Kill 63%,278 (6.9) CS,Control Ward 7,Level18,Teleport,Flash
4716,Ranked Solo,3645689890,Grandmaster,MlDMlD123,Defeat,31m 56s,Karma,1 / 6 / 14,P/Kill 47%,29 (0.9) CS,Control Ward 17,Level13,Ignite,Flash
4717,Ranked Solo,3645636411,Grandmaster,MlDMlD123,Defeat,10m 31s,Akali,0 / 3 / 0,P/Kill 0%,62 (5.9) CS,0,Level7,Teleport,Flash
4718,Ranked Solo,3645565282,Grandmaster,MlDMlD123,Defeat,26m 24s,Twisted Fate,1 / 7 / 8,P/Kill 56%,115 (4.4) CS,Control Ward 2,Level11,Teleport,Flash
4719,Ranked Solo,3645291815,Grandmaster,MlDMlD123,Victory,25m 13s,Orianna,3 / 1 / 11,P/Kill 54%,237 (9.4) CS,Control Ward 1,Level15,Teleport,Flash
4720,Ranked Solo,3644921234,Grandmaster,MlDMlD123,Defeat,28m 6s,Zoe,3 / 7 / 4,P/Kill 54%,205 (7.3) CS,Control Ward 4,Level15,Teleport,Flash
4721,Ranked Solo,3644706395,Grandmaster,MlDMlD123,Defeat,23m 27s,Syndra,2 / 3 / 2,P/Kill 25%,200 (8.5) CS,Control Ward 1,Level13,Teleport,Flash
4722,Ranked Solo,3643416079,Challenger,MlDMlD123,Defeat,26m 19s,Akali,4 / 5 / 3,P/Kill 30%,159 (6) CS,Control Ward 1,Level13,Teleport,Flash
4723,Ranked Solo,3630604812,Grandmaster,MlDMlD123,Defeat,32m 32s,Sylas,5 / 3 / 11,P/Kill 55%,191 (5.9) CS,Control Ward 6,Level16,Teleport,Flash
4724,Ranked Solo,3630559287,Challenger,MlDMlD123,Defeat,18m 23s,Syndra,2 / 5 / 3,P/Kill 83%,146 (7.9) CS,Control Ward 5,Level11,Teleport,Flash
4725,Ranked Solo,3630309689,Grandmaster,MlDMlD123,Victory,24m 34s,Akali,6 / 3 / 5,P/Kill 50%,168 (6.8) CS,Control Ward 4,Level15,Teleport,Flash
4726,Ranked Solo,3630313341,Grandmaster,MlDMlD123,Victory,20m 39s,Irelia,8 / 0 / 8,P/Kill 35%,217 (10.5) CS,Control Ward 4,Level15,Teleport,Flash
4727,Ranked Solo,3628628792,Challenger,MlDMlD123,Victory,15m 53s,Twisted Fate,1 / 0 / 4,P/Kill 38%,129 (8.1) CS,Control Ward 2,Level11,Teleport,Flash
4728,Ranked Solo,3625657187,Grandmaster,MlDMlD123,Victory,38m 44s,Syndra,11 / 5 / 11,P/Kill 51%,331 (8.5) CS,Control Ward 4,Level18,Teleport,Flash
4729,Ranked Solo,3625593505,Grandmaster,MlDMlD123,Victory,29m 18s,Irelia,7 / 7 / 8,P/Kill 45%,286 (9.8) CS,Control Ward 3,Level18,Teleport,Flash
4730,Ranked Solo,3625549769,Grandmaster,MlDMlD123,Defeat,26m 36s,Irelia,5 / 7 / 4,P/Kill 41%,223 (8.4) CS,Control Ward 5,Level15,Teleport,Flash
4731,Ranked Solo,3625485546,Grandmaster,MlDMlD123,Victory,28m 39s,Syndra,7 / 3 / 6,P/Kill 41%,200 (7) CS,Control Ward 5,Level16,Teleport,Flash
4732,Ranked Solo,3622092436,Grandmaster,MlDMlD123,Victory,15m 21s,Thresh,2 / 0 / 10,P/Kill 75%,22 (1.4) CS,Control Ward 3,Level8,Ignite,Flash
4733,Ranked Solo,3622010716,Grandmaster,MlDMlD123,Defeat,26m 39s,Twisted Fate,3 / 5 / 5,P/Kill 57%,197 (7.4) CS,Control Ward 1,Level14,Teleport,Flash
4734,Ranked Solo,3615486874,Grandmaster,MlDMlD123,Defeat,20m 2s,Kalista,0 / 5 / 0,P/Kill 0%,129 (6.4) CS,Control Ward 13,Level10,Heal,Flash
4735,Ranked Solo,3615521660,Grandmaster,MlDMlD123,Victory,26m 43s,Orianna,10 / 1 / 11,P/Kill 58%,253 (9.5) CS,Control Ward 2,Level16,Cleanse,Flash
4736,Ranked Solo,3615333065,Grandmaster,MlDMlD123,Victory,31m 10s,Lucian,4 / 4 / 11,P/Kill 39%,292 (9.4) CS,Control Ward 6,Level18,Ignite,Flash
4737,Ranked Solo,3614146323,Grandmaster,MlDMlD123,Defeat,22m 52s,Lucian,5 / 1 / 1,P/Kill 43%,249 (10.9) CS,Control Ward 2,Level14,Ignite,Flash
4738,Ranked Solo,3614160811,Challenger,MlDMlD123,Defeat,23m 38s,Irelia,3 / 7 / 3,P/Kill 67%,177 (7.5) CS,Control Ward 2,Level13,Ignite,Flash
4739,Ranked Solo,3614115332,Challenger,MlDMlD123,Victory,27m 5s,Akali,5 / 5 / 2,P/Kill 29%,223 (8.2) CS,Control Ward 4,Level16,Ignite,Flash
4740,Ranked Solo,3614102710,Grandmaster,MlDMlD123,Defeat,15m 29s,Syndra,2 / 4 / 1,P/Kill 60%,138 (8.9) CS,Control Ward 5,Level10,Cleanse,Flash
4741,Ranked Solo,3614049392,Grandmaster,MlDMlD123,Victory,24m 20s,Sylas,8 / 6 / 8,P/Kill 44%,191 (7.8) CS,Control Ward 2,Level15,Teleport,Flash
4742,Ranked Solo,3614026842,Grandmaster,MlDMlD123,Defeat,11m 1s,Nidalee,0 / 2 / 1,P/Kill 33%,37 (3.4) CS,Control Ward 1,Level5,Smite,Flash
4743,Ranked Solo,3613982676,Grandmaster,MlDMlD123,Victory,20m 13s,Kalista,2 / 3 / 5,P/Kill 37%,164 (8.1) CS,Control Ward 3,Level12,Heal,Flash
4744,Ranked Solo,3612899628,Grandmaster,MlDMlD123,Victory,19m 23s,LeBlanc,3 / 2 / 7,P/Kill 50%,134 (6.9) CS,Control Ward 2,Level12,Ignite,Flash
4745,Ranked Solo,3612894939,Grandmaster,MlDMlD123,Victory,25m 41s,Syndra,3 / 5 / 11,P/Kill 50%,183 (7.1) CS,Control Ward 2,Level15,Teleport,Flash
4746,Ranked Solo,3612137759,Grandmaster,MlDMlD123,Defeat,33m 32s,Lucian,4 / 11 / 7,P/Kill 42%,223 (6.7) CS,Control Ward 5,Level15,Ignite,Flash
4747,Ranked Solo,3612140203,Grandmaster,MlDMlD123,Defeat,36m 30s,Syndra,2 / 7 / 2,P/Kill 29%,294 (8.1) CS,Control Ward 3,Level17,Teleport,Flash
4748,Ranked Solo,3611903608,Grandmaster,MlDMlD123,Victory,38m 49s,Sylas,19 / 8 / 1,P/Kill 69%,297 (7.7) CS,Control Ward 1,Level18,Teleport,Flash
4749,Ranked Solo,3604074481,Grandmaster,MlDMlD123,Defeat,30m 50s,Sylas,7 / 10 / 3,P/Kill 45%,179 (5.8) CS,Control Ward 5,Level15,Teleport,Flash
4750,ARAM,3674821907,None,insanity,Victory,20m 37s,Kha'Zix,20 / 12 / 16,P/Kill 59%,26 (1.3) CS,0,Level18,Flash,Mark
4751,ARAM,3674809882,None,insanity,Victory,17m 26s,Kog'Maw,14 / 9 / 24,P/Kill 76%,48 (2.8) CS,0,Level17,Flash,Mark
4752,ARAM,3674776894,None,insanity,Victory,25m 7s,LeBlanc,18 / 15 / 32,P/Kill 60%,43 (1.7) CS,0,Level18,Flash,Mark
4753,ARAM,3674735208,None,insanity,Victory,23m 58s,Pyke,28 / 17 / 21,P/Kill 60%,7 (0.3) CS,0,Level18,Flash,Mark
4754,Ranked Solo,3674741981,Grandmaster,insanity,Victory,20m 49s,Syndra,11 / 1 / 9,P/Kill 56%,154 (7.4) CS,Control Ward 3,Level13,Flash,Teleport
4755,Ranked Solo,3674675449,Master,insanity,Victory,26m 54s,Malzahar,12 / 4 / 7,P/Kill 43%,249 (9.3) CS,Control Ward 4,Level17,Flash,Teleport
4756,Ranked Solo,3674615251,Grandmaster,insanity,Defeat,27m 15s,Kayle,4 / 7 / 5,P/Kill 47%,232 (8.5) CS,Control Ward 2,Level15,Flash,Teleport
4757,Ranked Solo,3674362944,Grandmaster,insanity,Victory,36m 10s,Riven,5 / 8 / 5,P/Kill 40%,289 (8) CS,Control Ward 3,Level18,Flash,Teleport
4758,Ranked Solo,3674264421,Master,insanity,Victory,26m 33s,Annie,17 / 3 / 9,P/Kill 62%,180 (6.8) CS,Control Ward 5,Level16,Flash,Ignite
4759,Ranked Solo,3674176170,Grandmaster,insanity,Victory,32m 28s,Viktor,14 / 3 / 7,P/Kill 55%,254 (7.8) CS,Control Ward 1,Level17,Flash,Heal
4760,Ranked Solo,3674055948,Master,insanity,Defeat,36m 28s,Kennen,1 / 8 / 12,P/Kill 46%,217 (6) CS,Control Ward 2,Level16,Flash,Teleport
4761,ARAM,3673304689,None,insanity,Victory,17m 26s,Jayce,15 / 12 / 28,P/Kill 81%,37 (2.1) CS,0,Level17,Flash,Mark
4762,ARAM,3673292327,None,insanity,Defeat,23m 9s,Lux,5 / 10 / 21,P/Kill 76%,41 (1.8) CS,0,Level18,Flash,Mark
4763,ARAM,3673280887,None,insanity,Victory,18m 46s,Samira,25 / 13 / 19,P/Kill 83%,64 (3.4) CS,0,Level18,Flash,Mark
4764,ARAM,3673259947,None,insanity,Defeat,12m 37s,Fizz,11 / 9 / 8,P/Kill 83%,39 (3.1) CS,0,Level14,Flash,Mark
4765,ARAM,3673217098,None,insanity,Victory,28m 22s,Syndra,20 / 14 / 45,P/Kill 64%,115 (4.1) CS,0,Level18,Flash,Ghost
4766,ARAM,3673195395,None,insanity,Victory,22m 59s,Akali,18 / 12 / 19,P/Kill 57%,30 (1.3) CS,0,Level18,Flash,Mark
4767,Ranked Solo,3673164418,Grandmaster,insanity,Victory,35m 11s,Brand,7 / 8 / 8,P/Kill 38%,206 (5.9) CS,Control Ward 3,Level17,Flash,Ignite
4768,Ranked Solo,3673077452,Grandmaster,insanity,Victory,34m 51s,Zoe,3 / 6 / 16,P/Kill 39%,205 (5.9) CS,Control Ward 4,Level17,Flash,Heal
4769,Ranked Solo,3673063548,Grandmaster,insanity,Defeat,19m 40s,Ahri,4 / 4 / 4,P/Kill 62%,96 (4.9) CS,Control Ward 3,Level10,Flash,Ignite
4770,ARAM,3672936519,None,insanity,Victory,25m 53s,Ashe,2 / 12 / 39,P/Kill 59%,93 (3.6) CS,0,Level18,Flash,Mark
4771,Ranked Solo,3672857976,Grandmaster,insanity,Defeat,37m 22s,Jhin,6 / 11 / 10,P/Kill 39%,211 (5.6) CS,Control Ward 3,Level16,Flash,Heal
4772,Ranked Solo,3672784579,Master,insanity,Victory,21m 8s,Rumble,19 / 3 / 7,P/Kill 74%,110 (5.2) CS,Control Ward 3,Level13,Flash,Teleport
